release_id,hospital_id,version,rollout_percentage,action
R076,H010,v3.27,100,CONTINUE
R076,H011,v3.27,5,CONTINUE
R076,H011,v3.27,25,CONTINUE
R076,H011,v3.27,50,CONTINUE
R076,H011,v3.27,100,CONTINUE
R076,H012,v3.27,5,CONTINUE
R076,H012,v3.27,25,CONTINUE
R076,H012,v3.27,50,CONTINUE
R076,H012,v3.27,100,CONTINUE
R076,H013,v3.27,5,CONTINUE
R076,H013,v3.27,25,CONTINUE
R076,H013,v3.27,50,CONTINUE
R076,H013,v3.27,100,CONTINUE
R076,H014,v3.27,5,STOP
R076,H015,v3.27,5,CONTINUE
R076,H015,v3.27,25,CONTINUE
R076,H015,v3.27,50,CONTINUE
R076,H015,v3.27,100,CONTINUE
R076,H016,v3.27,5,CONTINUE
R076,H016,v3.27,25,CONTINUE
R076,H016,v3.27,50,CONTINUE
R076,H016,v3.27,100,CONTINUE
R076,H017,v3.27,5,CONTINUE
R076,H017,v3.27,25,CONTINUE
R076,H017,v3.27,50,CONTINUE
R076,H017,v3.27,100,CONTINUE
R076,H018,v3.27,5,CONTINUE
R076,H018,v3.27,25,CONTINUE
R076,H018,v3.27,50,CONTINUE
R076,H018,v3.27,100,CONTINUE
R076,H019,v3.27,5,CONTINUE
R076,H019,v3.27,25,CONTINUE
R076,H019,v3.27,50,CONTINUE
R076,H019,v3.27,100,CONTINUE
R076,H020,v3.27,5,CONTINUE
R076,H020,v3.27,25,CONTINUE
R076,H020,v3.27,50,CONTINUE
R076,H020,v3.27,100,CONTINUE
R076,H021,v3.27,5,CONTINUE
R076,H021,v3.27,25,CONTINUE
R076,H021,v3.27,50,CONTINUE
R076,H021,v3.27,100,CONTINUE
R076,H022,v3.27,5,CONTINUE
R076,H022,v3.27,25,CONTINUE
R076,H022,v3.27,50,CONTINUE
R076,H022,v3.27,100,CONTINUE
R076,H023,v3.27,5,CONTINUE
R076,H023,v3.27,25,CONTINUE
R076,H023,v3.27,50,CONTINUE
R076,H023,v3.27,100,CONTINUE
R076,H024,v3.27,5,CONTINUE
R076,H024,v3.27,25,CONTINUE
R076,H024,v3.27,50,CONTINUE
R076,H024,v3.27,100,CONTINUE
R076,H025,v3.27,5,CONTINUE
R076,H025,v3.27,25,CONTINUE
R076,H025,v3.27,50,CONTINUE
R076,H025,v3.27,100,CONTINUE
R076,H026,v3.27,5,CONTINUE
R076,H026,v3.27,25,CONTINUE
R076,H026,v3.27,50,CONTINUE
R076,H026,v3.27,100,CONTINUE
R076,H027,v3.27,5,CONTINUE
R076,H027,v3.27,25,CONTINUE
R076,H027,v3.27,50,CONTINUE
R076,H027,v3.27,100,CONTINUE
R076,H028,v3.27,5,CONTINUE
R076,H028,v3.27,25,CONTINUE
R076,H028,v3.27,50,CONTINUE
R076,H028,v3.27,100,CONTINUE
R076,H029,v3.27,5,CONTINUE
R076,H029,v3.27,25,CONTINUE
R076,H029,v3.27,50,CONTINUE
R076,H029,v3.27,100,CONTINUE
R076,H030,v3.27,5,CONTINUE
R076,H030,v3.27,25,CONTINUE
R076,H030,v3.27,50,CONTINUE
R076,H030,v3.27,100,CONTINUE
R076,H031,v3.27,5,CONTINUE
R076,H031,v3.27,25,CONTINUE
R076,H031,v3.27,50,CONTINUE
R076,H031,v3.27,100,CONTINUE
R076,H032,v3.27,5,CONTINUE
R076,H032,v3.27,25,CONTINUE
R076,H032,v3.27,50,CONTINUE
R076,H032,v3.27,100,CONTINUE
R076,H033,v3.27,5,CONTINUE
R076,H033,v3.27,25,CONTINUE
R076,H033,v3.27,50,CONTINUE
R076,H033,v3.27,100,CONTINUE
R076,H034,v3.27,5,CONTINUE
R076,H034,v3.27,25,CONTINUE
R076,H034,v3.27,50,CONTINUE
R076,H034,v3.27,100,CONTINUE
R076,H035,v3.27,5,CONTINUE
R076,H035,v3.27,25,CONTINUE
R076,H035,v3.27,50,CONTINUE
R076,H035,v3.27,100,CONTINUE
R076,H036,v3.27,5,CONTINUE
R076,H036,v3.27,25,CONTINUE
R076,H036,v3.27,50,CONTINUE
R076,H036,v3.27,100,CONTINUE
R076,H037,v3.27,5,CONTINUE
R076,H037,v3.27,25,CONTINUE
R076,H037,v3.27,50,CONTINUE
R076,H037,v3.27,100,CONTINUE
R076,H038,v3.27,5,CONTINUE
R076,H038,v3.27,25,CONTINUE
R076,H038,v3.27,50,CONTINUE
R076,H038,v3.27,100,CONTINUE
R076,H039,v3.27,5,CONTINUE
R076,H039,v3.27,25,CONTINUE
R076,H039,v3.27,50,CONTINUE
R076,H039,v3.27,100,CONTINUE
R076,H040,v3.27,5,CONTINUE
R076,H040,v3.27,25,CONTINUE
R076,H040,v3.27,50,CONTINUE
R076,H040,v3.27,100,CONTINUE
R076,H041,v3.27,5,CONTINUE
R076,H041,v3.27,25,CONTINUE
R076,H041,v3.27,50,CONTINUE
R076,H041,v3.27,100,CONTINUE
R076,H042,v3.27,5,CONTINUE
R076,H042,v3.27,25,CONTINUE
R076,H042,v3.27,50,CONTINUE
R076,H042,v3.27,100,CONTINUE
R076,H043,v3.27,5,CONTINUE
R076,H043,v3.27,25,CONTINUE
R076,H043,v3.27,50,CONTINUE
R076,H043,v3.27,100,CONTINUE
R076,H044,v3.27,5,CONTINUE
R076,H044,v3.27,25,CONTINUE
R076,H044,v3.27,50,CONTINUE
R076,H044,v3.27,100,CONTINUE
R076,H045,v3.27,5,CONTINUE
R076,H045,v3.27,25,CONTINUE
R076,H045,v3.27,50,CONTINUE
R076,H045,v3.27,100,CONTINUE
R076,H046,v3.27,5,CONTINUE
R076,H046,v3.27,25,CONTINUE
R076,H046,v3.27,50,CONTINUE
R076,H046,v3.27,100,CONTINUE
R076,H047,v3.27,5,STOP
R076,H048,v3.27,5,CONTINUE
R076,H048,v3.27,25,CONTINUE
R076,H048,v3.27,50,CONTINUE
R076,H048,v3.27,100,CONTINUE
R076,H049,v3.27,5,CONTINUE
R076,H049,v3.27,25,CONTINUE
R076,H049,v3.27,50,CONTINUE
R076,H049,v3.27,100,CONTINUE
R076,H050,v3.27,5,CONTINUE
R076,H050,v3.27,25,CONTINUE
R076,H050,v3.27,50,CONTINUE
R076,H050,v3.27,100,CONTINUE
R077,H001,v3.28,5,STOP
R077,H002,v3.28,5,STOP
R077,H003,v3.28,5,STOP
R077,H004,v3.28,5,STOP
R077,H005,v3.28,5,STOP
R077,H006,v3.28,5,STOP
R077,H007,v3.28,5,STOP
R077,H008,v3.28,5,STOP
R077,H009,v3.28,5,STOP
R077,H010,v3.28,5,STOP
R077,H011,v3.28,5,STOP
R077,H012,v3.28,5,STOP
R077,H013,v3.28,5,STOP
R077,H014,v3.28,5,STOP
R077,H015,v3.28,5,STOP
R077,H016,v3.28,5,STOP
R077,H017,v3.28,5,STOP
R077,H018,v3.28,5,STOP
R077,H019,v3.28,5,STOP
R077,H020,v3.28,5,STOP
R077,H021,v3.28,5,STOP
R077,H022,v3.28,5,STOP
R077,H023,v3.28,5,STOP
R077,H024,v3.28,5,STOP
R077,H025,v3.28,5,STOP
R077,H026,v3.28,5,STOP
R077,H027,v3.28,5,STOP
R077,H028,v3.28,5,STOP
R077,H029,v3.28,5,STOP
R077,H030,v3.28,5,STOP
R077,H031,v3.28,5,STOP
R077,H032,v3.28,5,STOP
R077,H033,v3.28,5,STOP
R077,H034,v3.28,5,STOP
R077,H035,v3.28,5,STOP
R077,H036,v3.28,5,HOLD
R077,H037,v3.28,5,STOP
R077,H038,v3.28,5,STOP
R077,H039,v3.28,5,STOP
R077,H040,v3.28,5,STOP
R077,H041,v3.28,5,STOP
R077,H042,v3.28,5,HOLD
R077,H043,v3.28,5,STOP
R077,H044,v3.28,5,HOLD
R077,H045,v3.28,5,STOP
R077,H046,v3.28,5,STOP
R077,H047,v3.28,5,STOP
R077,H048,v3.28,5,STOP
R077,H049,v3.28,5,STOP
R077,H050,v3.28,5,STOP
R078,H001,v3.29,5,CONTINUE
R078,H001,v3.29,25,CONTINUE
R078,H001,v3.29,50,CONTINUE
R078,H001,v3.29,100,CONTINUE
R078,H002,v3.29,5,CONTINUE
R078,H002,v3.29,25,CONTINUE
R078,H002,v3.29,50,CONTINUE
R078,H002,v3.29,100,CONTINUE
R078,H003,v3.29,5,CONTINUE
R078,H003,v3.29,25,CONTINUE
R078,H003,v3.29,50,CONTINUE
R078,H003,v3.29,100,CONTINUE
R078,H004,v3.29,5,CONTINUE
R078,H004,v3.29,25,CONTINUE
R078,H004,v3.29,50,CONTINUE
R078,H004,v3.29,100,CONTINUE
R078,H005,v3.29,5,CONTINUE
R078,H005,v3.29,25,CONTINUE
R078,H005,v3.29,50,CONTINUE
R078,H005,v3.29,100,CONTINUE
R078,H006,v3.29,5,CONTINUE
R078,H006,v3.29,25,CONTINUE
R078,H006,v3.29,50,CONTINUE
R078,H006,v3.29,100,CONTINUE
R078,H007,v3.29,5,CONTINUE
R078,H007,v3.29,25,CONTINUE
R078,H007,v3.29,50,CONTINUE
R078,H007,v3.29,100,CONTINUE
R078,H008,v3.29,5,CONTINUE
R078,H008,v3.29,25,CONTINUE
R078,H008,v3.29,50,CONTINUE
R078,H008,v3.29,100,CONTINUE
R078,H009,v3.29,5,CONTINUE
R078,H009,v3.29,25,CONTINUE
R078,H009,v3.29,50,CONTINUE
R078,H009,v3.29,100,CONTINUE
R078,H010,v3.29,5,CONTINUE
R078,H010,v3.29,25,CONTINUE
R078,H010,v3.29,50,CONTINUE
R078,H010,v3.29,100,CONTINUE
R078,H011,v3.29,5,CONTINUE
R078,H011,v3.29,25,CONTINUE
R078,H011,v3.29,50,CONTINUE
R078,H011,v3.29,100,CONTINUE
R078,H012,v3.29,5,CONTINUE
R078,H012,v3.29,25,CONTINUE
R078,H012,v3.29,50,CONTINUE
R078,H012,v3.29,100,CONTINUE
R078,H013,v3.29,5,CONTINUE
R078,H013,v3.29,25,CONTINUE
R078,H013,v3.29,50,CONTINUE
R078,H013,v3.29,100,CONTINUE
R078,H014,v3.29,5,CONTINUE
R078,H014,v3.29,25,CONTINUE
R078,H014,v3.29,50,CONTINUE
R078,H014,v3.29,100,CONTINUE
R078,H015,v3.29,5,CONTINUE
R078,H015,v3.29,25,CONTINUE
R078,H015,v3.29,50,CONTINUE
R078,H015,v3.29,100,CONTINUE
R078,H016,v3.29,5,CONTINUE
R078,H016,v3.29,25,CONTINUE
R078,H016,v3.29,50,CONTINUE
R078,H016,v3.29,100,CONTINUE
R078,H017,v3.29,5,CONTINUE
R078,H017,v3.29,25,CONTINUE
R078,H017,v3.29,50,CONTINUE
R078,H017,v3.29,100,CONTINUE
R078,H018,v3.29,5,CONTINUE
R078,H018,v3.29,25,CONTINUE
R078,H018,v3.29,50,CONTINUE
R078,H018,v3.29,100,CONTINUE
R078,H019,v3.29,5,CONTINUE
R078,H019,v3.29,25,CONTINUE
R078,H019,v3.29,50,CONTINUE
R078,H019,v3.29,100,CONTINUE
R078,H020,v3.29,5,CONTINUE
R078,H020,v3.29,25,CONTINUE
R078,H020,v3.29,50,CONTINUE
R078,H020,v3.29,100,CONTINUE
R078,H021,v3.29,5,CONTINUE
R078,H021,v3.29,25,CONTINUE
R078,H021,v3.29,50,CONTINUE
R078,H021,v3.29,100,CONTINUE
R078,H022,v3.29,5,HOLD
R078,H023,v3.29,5,STOP
R078,H024,v3.29,5,CONTINUE
R078,H024,v3.29,25,CONTINUE
R078,H024,v3.29,50,CONTINUE
R078,H024,v3.29,100,CONTINUE
R078,H025,v3.29,5,CONTINUE
R078,H025,v3.29,25,CONTINUE
R078,H025,v3.29,50,CONTINUE
R078,H025,v3.29,100,CONTINUE
R078,H026,v3.29,5,CONTINUE
R078,H026,v3.29,25,CONTINUE
R078,H026,v3.29,50,CONTINUE
R078,H026,v3.29,100,CONTINUE
R078,H027,v3.29,5,HOLD
R078,H028,v3.29,5,CONTINUE
R078,H028,v3.29,25,CONTINUE
R078,H028,v3.29,50,CONTINUE
R078,H028,v3.29,100,CONTINUE
R078,H029,v3.29,5,CONTINUE
R078,H029,v3.29,25,CONTINUE
R078,H029,v3.29,50,CONTINUE
R078,H029,v3.29,100,CONTINUE
R078,H030,v3.29,5,CONTINUE
R078,H030,v3.29,25,CONTINUE
R078,H030,v3.29,50,CONTINUE
R078,H030,v3.29,100,CONTINUE
R078,H031,v3.29,5,CONTINUE
R078,H031,v3.29,25,CONTINUE
R078,H031,v3.29,50,CONTINUE
R078,H031,v3.29,100,CONTINUE
R078,H032,v3.29,5,CONTINUE
R078,H032,v3.29,25,CONTINUE
R078,H032,v3.29,50,CONTINUE
R078,H032,v3.29,100,CONTINUE
R078,H033,v3.29,5,CONTINUE
R078,H033,v3.29,25,CONTINUE
R078,H033,v3.29,50,CONTINUE
R078,H033,v3.29,100,CONTINUE
R078,H034,v3.29,5,CONTINUE
R078,H034,v3.29,25,CONTINUE
R078,H034,v3.29,50,CONTINUE
R078,H034,v3.29,100,CONTINUE
R078,H035,v3.29,5,CONTINUE
R078,H035,v3.29,25,CONTINUE
R078,H035,v3.29,50,CONTINUE
R078,H035,v3.29,100,CONTINUE
R078,H036,v3.29,5,CONTINUE
R078,H036,v3.29,25,CONTINUE
R078,H036,v3.29,50,CONTINUE
R078,H036,v3.29,100,CONTINUE
R078,H037,v3.29,5,CONTINUE
R078,H037,v3.29,25,CONTINUE
R078,H037,v3.29,50,CONTINUE
R078,H037,v3.29,100,CONTINUE
R078,H038,v3.29,5,CONTINUE
R078,H038,v3.29,25,CONTINUE
R078,H038,v3.29,50,CONTINUE
R078,H038,v3.29,100,CONTINUE
R078,H039,v3.29,5,CONTINUE
R078,H039,v3.29,25,CONTINUE
R078,H039,v3.29,50,CONTINUE
R078,H039,v3.29,100,CONTINUE
R078,H040,v3.29,5,CONTINUE
R078,H040,v3.29,25,CONTINUE
R078,H040,v3.29,50,CONTINUE
R078,H040,v3.29,100,CONTINUE
R078,H041,v3.29,5,CONTINUE
R078,H041,v3.29,25,CONTINUE
R078,H041,v3.29,50,CONTINUE
R078,H041,v3.29,100,CONTINUE
R078,H042,v3.29,5,CONTINUE
R078,H042,v3.29,25,CONTINUE
R078,H042,v3.29,50,CONTINUE
R078,H042,v3.29,100,CONTINUE
R078,H043,v3.29,5,CONTINUE
R078,H043,v3.29,25,CONTINUE
R078,H043,v3.29,50,CONTINUE
R078,H043,v3.29,100,CONTINUE
R078,H044,v3.29,5,CONTINUE
R078,H044,v3.29,25,CONTINUE
R078,H044,v3.29,50,CONTINUE
R078,H044,v3.29,100,CONTINUE
R078,H045,v3.29,5,CONTINUE
R078,H045,v3.29,25,CONTINUE
R078,H045,v3.29,50,CONTINUE
R078,H045,v3.29,100,CONTINUE
R078,H046,v3.29,5,CONTINUE
R078,H046,v3.29,25,CONTINUE
R078,H046,v3.29,50,CONTINUE
R078,H046,v3.29,100,CONTINUE
R078,H047,v3.29,5,CONTINUE
R078,H047,v3.29,25,CONTINUE
R078,H047,v3.29,50,CONTINUE
R078,H047,v3.29,100,CONTINUE
R078,H048,v3.29,5,CONTINUE
R078,H048,v3.29,25,CONTINUE
R078,H048,v3.29,50,CONTINUE
R078,H048,v3.29,100,CONTINUE
R078,H049,v3.29,5,CONTINUE
R078,H049,v3.29,25,CONTINUE
R078,H049,v3.29,50,CONTINUE
R078,H049,v3.29,100,CONTINUE
R078,H050,v3.29,5,CONTINUE
R078,H050,v3.29,25,CONTINUE
R078,H050,v3.29,50,CONTINUE
R078,H050,v3.29,100,CONTINUE
R079,H001,v3.30,5,STOP
R079,H002,v3.30,5,STOP
R079,H003,v3.30,5,STOP
R079,H004,v3.30,5,STOP
R079,H005,v3.30,5,STOP
R079,H006,v3.30,5,STOP
R079,H007,v3.30,5,STOP
R079,H008,v3.30,5,STOP
R079,H009,v3.30,5,STOP
R079,H010,v3.30,5,STOP
R079,H011,v3.30,5,STOP
R079,H012,v3.30,5,STOP
R079,H013,v3.30,5,STOP
R079,H014,v3.30,5,STOP
R079,H015,v3.30,5,HOLD
R079,H016,v3.30,5,STOP
R079,H017,v3.30,5,STOP
R079,H018,v3.30,5,STOP
R079,H019,v3.30,5,STOP
R079,H020,v3.30,5,STOP
R079,H021,v3.30,5,STOP
R079,H022,v3.30,5,STOP
R079,H023,v3.30,5,STOP
R079,H024,v3.30,5,STOP
R079,H025,v3.30,5,STOP
R079,H026,v3.30,5,STOP
R079,H027,v3.30,5,STOP
R079,H028,v3.30,5,STOP
R079,H029,v3.30,5,STOP
R079,H030,v3.30,5,STOP
R079,H031,v3.30,5,STOP
R079,H032,v3.30,5,STOP
R079,H033,v3.30,5,STOP
R079,H034,v3.30,5,STOP
R079,H035,v3.30,5,STOP
R079,H036,v3.30,5,STOP
R079,H037,v3.30,5,STOP
R079,H038,v3.30,5,STOP
R079,H039,v3.30,5,STOP
R079,H040,v3.30,5,HOLD
R079,H041,v3.30,5,STOP
R079,H042,v3.30,5,STOP
R079,H043,v3.30,5,HOLD
R079,H044,v3.30,5,STOP
R079,H045,v3.30,5,STOP
R079,H046,v3.30,5,STOP
R079,H047,v3.30,5,STOP
R079,H048,v3.30,5,HOLD
R079,H049,v3.30,5,STOP
R079,H050,v3.30,5,STOP
R080,H001,v3.31,5,STOP
R080,H002,v3.31,5,STOP
R080,H003,v3.31,5,HOLD
R080,H004,v3.31,5,STOP
R080,H005,v3.31,5,STOP
R080,H006,v3.31,5,HOLD
R080,H007,v3.31,5,HOLD
R080,H008,v3.31,5,HOLD
R080,H009,v3.31,5,STOP
R080,H010,v3.31,5,STOP
R080,H011,v3.31,5,STOP
R080,H012,v3.31,5,STOP
R080,H013,v3.31,5,STOP
R080,H014,v3.31,5,STOP
R080,H015,v3.31,5,STOP
R080,H016,v3.31,5,HOLD
R080,H017,v3.31,5,HOLD
R080,H018,v3.31,5,STOP
R080,H019,v3.31,5,HOLD
R080,H020,v3.31,5,STOP
R080,H021,v3.31,5,STOP
R080,H022,v3.31,5,STOP
R080,H023,v3.31,5,STOP
R080,H024,v3.31,5,STOP
R080,H025,v3.31,5,STOP
R080,H026,v3.31,5,STOP
R080,H027,v3.31,5,STOP
R080,H028,v3.31,5,STOP
R080,H029,v3.31,5,STOP
R080,H030,v3.31,5,STOP
R080,H031,v3.31,5,STOP
R080,H032,v3.31,5,STOP
R080,H033,v3.31,5,STOP
R080,H034,v3.31,5,STOP
R080,H035,v3.31,5,STOP
R080,H036,v3.31,5,STOP
R080,H037,v3.31,5,STOP
R080,H038,v3.31,5,STOP
R080,H039,v3.31,5,STOP
R080,H040,v3.31,5,STOP
R080,H041,v3.31,5,STOP
R080,H042,v3.31,5,STOP
R080,H043,v3.31,5,STOP
R080,H044,v3.31,5,STOP
R080,H045,v3.31,5,STOP
R080,H046,v3.31,5,STOP
R080,H047,v3.31,5,STOP
R080,H048,v3.31,5,STOP
R080,H049,v3.31,5,STOP
R080,H050,v3.31,5,STOP
R081,H001,v3.32,5,STOP
R081,H002,v3.32,5,STOP
R081,H003,v3.32,5,STOP
R081,H004,v3.32,5,STOP
R081,H005,v3.32,5,HOLD
R081,H006,v3.32,5,STOP
R081,H007,v3.32,5,STOP
R081,H008,v3.32,5,STOP
R081,H009,v3.32,5,HOLD
R081,H010,v3.32,5,HOLD
R081,H011,v3.32,5,STOP
R081,H012,v3.32,5,STOP
R081,H013,v3.32,5,STOP
R081,H014,v3.32,5,HOLD
R081,H015,v3.32,5,STOP
R081,H016,v3.32,5,STOP
R081,H017,v3.32,5,STOP
R081,H018,v3.32,5,STOP
R081,H019,v3.32,5,STOP
R081,H020,v3.32,5,STOP
R081,H021,v3.32,5,HOLD
R081,H022,v3.32,5,STOP
R081,H023,v3.32,5,STOP
R081,H024,v3.32,5,STOP
R081,H025,v3.32,5,STOP
R081,H026,v3.32,5,STOP
R081,H027,v3.32,5,STOP
R081,H028,v3.32,5,STOP
R081,H029,v3.32,5,STOP
R081,H030,v3.32,5,STOP
R081,H031,v3.32,5,STOP
R081,H032,v3.32,5,STOP
R081,H033,v3.32,5,STOP
R081,H034,v3.32,5,STOP
R081,H035,v3.32,5,STOP
R081,H036,v3.32,5,STOP
R081,H037,v3.32,5,STOP
R081,H038,v3.32,5,STOP
R081,H039,v3.32,5,HOLD
R081,H040,v3.32,5,STOP
R081,H041,v3.32,5,STOP
R081,H042,v3.32,5,STOP
R081,H043,v3.32,5,STOP
R081,H044,v3.32,5,HOLD
R081,H045,v3.32,5,STOP
R081,H046,v3.32,5,STOP
R081,H047,v3.32,5,STOP
R081,H048,v3.32,5,STOP
R081,H049,v3.32,5,STOP
R081,H050,v3.32,5,STOP
R082,H001,v3.33,5,CONTINUE
R082,H001,v3.33,25,CONTINUE
R082,H001,v3.33,50,CONTINUE
R082,H001,v3.33,100,CONTINUE
R082,H002,v3.33,5,CONTINUE
R082,H002,v3.33,25,CONTINUE
R082,H002,v3.33,50,CONTINUE
R082,H002,v3.33,100,CONTINUE
R082,H003,v3.33,5,CONTINUE
R082,H003,v3.33,25,CONTINUE
R082,H003,v3.33,50,CONTINUE
R082,H003,v3.33,100,CONTINUE
R082,H004,v3.33,5,CONTINUE
R082,H004,v3.33,25,CONTINUE
R082,H004,v3.33,50,CONTINUE
R082,H004,v3.33,100,CONTINUE
R082,H005,v3.33,5,CONTINUE
R082,H005,v3.33,25,CONTINUE
R082,H005,v3.33,50,CONTINUE
R082,H005,v3.33,100,CONTINUE
R082,H006,v3.33,5,CONTINUE
R082,H006,v3.33,25,CONTINUE
R082,H006,v3.33,50,CONTINUE
R082,H006,v3.33,100,CONTINUE
R082,H007,v3.33,5,CONTINUE
R082,H007,v3.33,25,CONTINUE
R082,H007,v3.33,50,CONTINUE
R082,H007,v3.33,100,CONTINUE
R082,H008,v3.33,5,CONTINUE
R082,H008,v3.33,25,CONTINUE
R082,H008,v3.33,50,CONTINUE
R082,H008,v3.33,100,CONTINUE
R082,H009,v3.33,5,CONTINUE
R082,H009,v3.33,25,CONTINUE
R082,H009,v3.33,50,CONTINUE
R082,H009,v3.33,100,CONTINUE
R082,H010,v3.33,5,CONTINUE
R082,H010,v3.33,25,CONTINUE
R082,H010,v3.33,50,CONTINUE
R082,H010,v3.33,100,CONTINUE
R082,H011,v3.33,5,CONTINUE
R082,H011,v3.33,25,CONTINUE
R082,H011,v3.33,50,CONTINUE
R082,H011,v3.33,100,CONTINUE
R082,H012,v3.33,5,CONTINUE
R082,H012,v3.33,25,CONTINUE
R082,H012,v3.33,50,CONTINUE
R082,H012,v3.33,100,CONTINUE
R082,H013,v3.33,5,CONTINUE
R082,H013,v3.33,25,CONTINUE
R082,H013,v3.33,50,CONTINUE
R082,H013,v3.33,100,CONTINUE
R082,H014,v3.33,5,CONTINUE
R082,H014,v3.33,25,CONTINUE
R082,H014,v3.33,50,CONTINUE
R082,H014,v3.33,100,CONTINUE
R082,H015,v3.33,5,CONTINUE
R082,H015,v3.33,25,CONTINUE
R082,H015,v3.33,50,CONTINUE
R082,H015,v3.33,100,CONTINUE
R082,H016,v3.33,5,CONTINUE
R082,H016,v3.33,25,CONTINUE
R082,H016,v3.33,50,CONTINUE
R082,H016,v3.33,100,CONTINUE
R082,H017,v3.33,5,CONTINUE
R082,H017,v3.33,25,CONTINUE
R082,H017,v3.33,50,CONTINUE
R082,H017,v3.33,100,CONTINUE
R082,H018,v3.33,5,CONTINUE
R082,H018,v3.33,25,CONTINUE
R082,H018,v3.33,50,CONTINUE
R082,H018,v3.33,100,CONTINUE
R082,H019,v3.33,5,CONTINUE
R082,H019,v3.33,25,CONTINUE
R082,H019,v3.33,50,CONTINUE
R082,H019,v3.33,100,CONTINUE
R082,H020,v3.33,5,HOLD
R082,H021,v3.33,5,CONTINUE
R082,H021,v3.33,25,CONTINUE
R082,H021,v3.33,50,CONTINUE
R082,H021,v3.33,100,CONTINUE
R082,H022,v3.33,5,CONTINUE
R082,H022,v3.33,25,CONTINUE
R082,H022,v3.33,50,CONTINUE
R082,H022,v3.33,100,CONTINUE
R082,H023,v3.33,5,CONTINUE
R082,H023,v3.33,25,CONTINUE
R082,H023,v3.33,50,CONTINUE
R082,H023,v3.33,100,CONTINUE
R082,H024,v3.33,5,CONTINUE
R082,H024,v3.33,25,CONTINUE
R082,H024,v3.33,50,CONTINUE
R082,H024,v3.33,100,CONTINUE
R082,H025,v3.33,5,CONTINUE
R082,H025,v3.33,25,CONTINUE
R082,H025,v3.33,50,CONTINUE
R082,H025,v3.33,100,CONTINUE
R082,H026,v3.33,5,CONTINUE
R082,H026,v3.33,25,CONTINUE
R082,H026,v3.33,50,CONTINUE
R082,H026,v3.33,100,CONTINUE
R082,H027,v3.33,5,CONTINUE
R082,H027,v3.33,25,CONTINUE
R082,H027,v3.33,50,CONTINUE
R082,H027,v3.33,100,CONTINUE
R082,H028,v3.33,5,CONTINUE
R082,H028,v3.33,25,CONTINUE
R082,H028,v3.33,50,CONTINUE
R082,H028,v3.33,100,CONTINUE
R082,H029,v3.33,5,CONTINUE
R082,H029,v3.33,25,CONTINUE
R082,H029,v3.33,50,CONTINUE
R082,H029,v3.33,100,CONTINUE
R082,H030,v3.33,5,CONTINUE
R082,H030,v3.33,25,CONTINUE
R082,H030,v3.33,50,CONTINUE
R082,H030,v3.33,100,CONTINUE
R082,H031,v3.33,5,HOLD
R082,H032,v3.33,5,CONTINUE
R082,H032,v3.33,25,CONTINUE
R082,H032,v3.33,50,CONTINUE
R082,H032,v3.33,100,CONTINUE
R082,H033,v3.33,5,CONTINUE
R082,H033,v3.33,25,CONTINUE
R082,H033,v3.33,50,CONTINUE
R082,H033,v3.33,100,CONTINUE
R082,H034,v3.33,5,CONTINUE
R082,H034,v3.33,25,CONTINUE
R082,H034,v3.33,50,CONTINUE
R082,H034,v3.33,100,CONTINUE
R082,H035,v3.33,5,CONTINUE
R082,H035,v3.33,25,CONTINUE
R082,H035,v3.33,50,CONTINUE
R082,H035,v3.33,100,CONTINUE
R082,H036,v3.33,5,CONTINUE
R082,H036,v3.33,25,CONTINUE
R082,H036,v3.33,50,CONTINUE
R082,H036,v3.33,100,CONTINUE
R082,H037,v3.33,5,CONTINUE
R082,H037,v3.33,25,CONTINUE
R082,H037,v3.33,50,CONTINUE
R082,H037,v3.33,100,CONTINUE
R082,H038,v3.33,5,CONTINUE
R082,H038,v3.33,25,CONTINUE
R082,H038,v3.33,50,CONTINUE
R082,H038,v3.33,100,CONTINUE
R082,H039,v3.33,5,CONTINUE
R082,H039,v3.33,25,CONTINUE
R082,H039,v3.33,50,CONTINUE
R082,H039,v3.33,100,CONTINUE
R082,H040,v3.33,5,STOP
R082,H041,v3.33,5,HOLD
R082,H042,v3.33,5,CONTINUE
R082,H042,v3.33,25,CONTINUE
R082,H042,v3.33,50,CONTINUE
R082,H042,v3.33,100,CONTINUE
R082,H043,v3.33,5,CONTINUE
R082,H043,v3.33,25,CONTINUE
R082,H043,v3.33,50,CONTINUE
R082,H043,v3.33,100,CONTINUE
R082,H044,v3.33,5,CONTINUE
R082,H044,v3.33,25,CONTINUE
R082,H044,v3.33,50,CONTINUE
R082,H044,v3.33,100,CONTINUE
R082,H045,v3.33,5,CONTINUE
R082,H045,v3.33,25,CONTINUE
R082,H045,v3.33,50,CONTINUE
R082,H045,v3.33,100,CONTINUE
R082,H046,v3.33,5,CONTINUE
R082,H046,v3.33,25,CONTINUE
R082,H046,v3.33,50,CONTINUE
R082,H046,v3.33,100,CONTINUE
R082,H047,v3.33,5,CONTINUE
R082,H047,v3.33,25,CONTINUE
R082,H047,v3.33,50,CONTINUE
R082,H047,v3.33,100,CONTINUE
R082,H048,v3.33,5,CONTINUE
R082,H048,v3.33,25,CONTINUE
R082,H048,v3.33,50,CONTINUE
R082,H048,v3.33,100,CONTINUE
R082,H049,v3.33,5,CONTINUE
R082,H049,v3.33,25,CONTINUE
