release_id,hospital_id,version,rollout_stage,cpu_usage,memory_usage,error_rate,latency_ms,error_budget_remaining,stable_error_rate,stable_latency_ms,canary_error_rate,deployment_status,harmful
R088,H026,v3.39,5,50.06,46.53,2.22,199.17,58.31,1.37,242.48,2.78,SUCCESS,False
R088,H027,v3.39,5,47.55,44.36,2.89,222.54,68.01,0.75,220.73,1.74,SUCCESS,False
R088,H028,v3.39,25,55.69,52.13,1.84,195.7,87.05,1.69,113.26,2.43,SUCCESS,False
R088,H029,v3.39,100,51.45,55.9,2.05,211.12,58.15,1.84,149.41,2.18,SUCCESS,False
R088,H030,v3.39,5,50.21,63.56,1.94,147.06,96.51,1.12,144.74,2.5,SUCCESS,False
R088,H031,v3.39,5,44.28,48.95,1.96,180.78,61.28,0.67,165.73,2.66,IN_PROGRESS,False
R088,H032,v3.39,5,41.7,61.47,1.61,185.09,94.29,1.37,244.19,0.74,SUCCESS,False
R088,H033,v3.39,5,65.21,49.72,1.27,189.21,99.75,1.85,105.61,1.91,SUCCESS,False
R088,H034,v3.39,5,30.75,46.42,2.86,102.65,88.75,0.93,223.37,1.81,SUCCESS,False
R088,H035,v3.39,5,47.14,57.96,2.56,243.61,69.72,1.3,188.56,2.17,SUCCESS,False
R088,H036,v3.39,10,46.68,58.46,2.41,266.99,89.24,1.88,187.98,2.58,SUCCESS,False
R088,H037,v3.39,10,60.37,65.67,1.01,238.3,60.09,0.95,142.63,1.23,SUCCESS,False
R088,H038,v3.39,5,46.18,46.02,2.48,135.31,51.58,1.42,131.2,0.79,SUCCESS,False
R088,H039,v3.39,100,40.48,66.62,2.77,282.39,61.07,0.79,168.76,1.47,SUCCESS,False
R088,H040,v3.39,100,29.23,60.6,1.57,194.57,82.82,1.73,140.12,1.76,SUCCESS,False
R088,H041,v3.39,25,49.64,49.38,2.17,230.03,69.12,1.09,117.67,2.88,SUCCESS,False
R088,H042,v3.39,10,40.56,56.37,2.55,263.56,77.41,1.88,182.54,0.79,SUCCESS,False
R088,H043,v3.39,10,47.65,51.1,0.52,183.57,73.56,1.41,177.59,2.16,SUCCESS,False
R088,H044,v3.39,10,52.84,52.19,2.65,155.3,54.1,1.52,147.45,1.55,SUCCESS,False
R088,H045,v3.39,25,28.76,49.06,0.98,251.23,53.07,1.92,208.55,0.78,SUCCESS,False
R088,H046,v3.39,50,45.5,49.27,0.83,123.11,95.34,1.99,209.72,1.92,SUCCESS,False
R088,H047,v3.39,10,29.94,51.1,0.73,264.2,75.75,1.91,208.29,0.92,SUCCESS,False
R088,H048,v3.39,5,53.7,65.98,2.26,131.0,99.82,1.56,168.16,2.91,SUCCESS,False
R088,H049,v3.39,25,45.74,41.06,1.59,157.63,70.48,1.16,181.1,2.47,SUCCESS,False
R088,H050,v3.39,50,41.51,67.34,1.38,117.15,85.35,1.17,183.66,1.96,SUCCESS,False
R089,H001,v3.40,5,75.63,75.22,5.51,757.18,25.81,1.14,124.08,9.6,SUCCESS,True
R089,H002,v3.40,100,76.03,74.42,6.61,539.09,18.84,1.68,113.55,5.35,FAILED,True
R089,H003,v3.40,10,48.78,89.51,5.48,666.15,7.61,1.41,161.98,7.8,ROLLED_BACK,True
R089,H004,v3.40,50,71.07,73.08,11.62,569.57,5.01,1.77,222.81,7.21,SUCCESS,True
R089,H005,v3.40,25,68.46,82.58,5.54,688.4,15.05,1.66,190.15,10.8,FAILED,True
R089,H006,v3.40,10,71.19,71.44,11.18,446.34,29.87,0.82,170.8,6.57,FAILED,True
R089,H007,v3.40,10,81.33,78.61,6.91,504.79,17.89,0.83,163.37,7.29,SUCCESS,True
R089,H008,v3.40,25,81.71,84.88,6.84,527.36,23.75,1.96,143.18,8.42,ROLLED_BACK,True
R089,H009,v3.40,5,92.43,75.63,8.68,773.17,16.38,1.61,190.75,5.99,SUCCESS,True
R089,H010,v3.40,10,84.34,76.12,10.3,420.08,1.15,1.73,170.0,6.24,SUCCESS,True
R089,H011,v3.40,5,85.85,77.08,11.88,641.84,20.46,1.09,159.08,8.54,FAILED,True
R089,H012,v3.40,10,49.72,63.38,10.39,476.33,20.94,1.99,107.35,8.04,FAILED,True
R089,H013,v3.40,50,67.09,79.27,9.34,417.82,12.36,1.47,231.21,7.71,ROLLED_BACK,True
R089,H014,v3.40,5,86.35,88.44,7.13,760.48,15.31,1.92,179.42,9.39,SUCCESS,True
R089,H015,v3.40,10,60.75,92.08,6.43,644.56,14.02,1.76,105.63,10.82,SUCCESS,True
R089,H016,v3.40,5,79.28,81.58,6.06,496.22,18.93,0.74,248.53,6.26,SUCCESS,True
R089,H017,v3.40,50,68.92,100.0,11.54,403.54,23.74,1.69,196.45,8.89,SUCCESS,True
R089,H018,v3.40,5,57.73,57.88,5.44,476.04,24.55,1.3,211.91,11.16,SUCCESS,True
R089,H019,v3.40,10,70.65,81.92,11.11,581.75,24.77,1.48,101.92,10.43,SUCCESS,True
R089,H020,v3.40,10,100.0,56.23,5.23,773.47,13.3,1.2,145.78,9.55,SUCCESS,True
R089,H021,v3.40,5,58.14,60.09,9.46,471.28,16.56,1.36,136.81,8.33,ROLLED_BACK,True
R089,H022,v3.40,5,81.15,68.21,6.76,733.17,13.11,1.89,246.95,5.68,FAILED,True
R089,H023,v3.40,5,84.27,78.15,7.24,566.09,0.5,1.95,195.78,11.89,ROLLED_BACK,True
R089,H024,v3.40,50,63.9,73.77,11.27,618.1,26.38,1.0,194.35,8.37,SUCCESS,True
R089,H025,v3.40,10,63.75,83.93,10.71,475.57,2.8,1.69,177.16,8.97,FAILED,True
R089,H026,v3.40,25,82.72,72.0,11.84,453.0,26.93,0.66,224.16,5.58,ROLLED_BACK,True
R089,H027,v3.40,100,61.18,79.02,8.05,672.55,6.45,1.33,202.98,9.27,ROLLED_BACK,True
R089,H028,v3.40,10,66.47,77.91,7.18,752.82,24.75,1.99,158.47,8.57,SUCCESS,True
R089,H029,v3.40,50,73.74,63.36,8.25,732.12,9.98,1.92,203.14,8.22,FAILED,True
R089,H030,v3.40,100,91.98,76.14,7.15,703.17,3.71,1.83,194.01,8.54,FAILED,True
R089,H031,v3.40,10,62.95,80.79,5.24,717.63,28.22,1.23,198.03,11.87,SUCCESS,True
R089,H032,v3.40,10,92.89,73.81,10.48,774.38,15.64,0.92,201.64,5.96,FAILED,True
R089,H033,v3.40,50,80.23,70.71,10.57,697.26,17.5,1.21,161.24,7.75,SUCCESS,True
R089,H034,v3.40,5,77.94,81.57,7.37,445.03,27.61,0.66,224.46,11.58,FAILED,True
R089,H035,v3.40,5,72.67,60.22,8.18,471.15,15.67,0.79,132.32,10.97,FAILED,True
R089,H036,v3.40,50,96.8,86.24,,499.32,27.64,0.96,116.99,6.07,SUCCESS,True
R089,H037,v3.40,25,78.04,55.52,9.64,651.81,23.09,1.67,229.1,10.01,SUCCESS,True
R089,H038,v3.40,10,89.97,57.47,7.26,654.73,22.73,1.14,168.32,6.42,FAILED,True
R089,H039,v3.40,5,64.95,91.57,11.95,629.45,19.6,0.68,111.95,9.69,SUCCESS,True
R089,H040,v3.40,10,57.69,66.15,5.55,708.39,24.42,0.55,157.29,7.94,FAILED,True
R089,H041,v3.40,25,98.18,85.67,10.51,448.89,2.56,1.25,228.26,9.09,SUCCESS,True
R089,H042,v3.40,50,71.29,71.44,11.42,403.89,6.47,0.7,215.26,6.38,SUCCESS,True
R089,H043,v3.40,10,,82.34,8.83,548.55,24.63,1.1,193.74,5.28,FAILED,True
R089,H044,v3.40,100,82.38,81.31,8.18,695.98,12.44,1.36,214.06,8.84,SUCCESS,True
R089,H045,v3.40,5,85.93,81.99,10.15,535.67,14.19,0.86,136.31,9.93,SUCCESS,True
R089,H046,v3.40,10,70.66,65.97,6.27,704.35,3.42,1.59,245.36,11.44,ROLLED_BACK,True
R089,H047,v3.40,5,98.78,68.31,6.29,487.06,24.2,0.62,110.38,6.21,SUCCESS,True
R089,H048,v3.40,5,81.97,70.15,11.78,744.34,20.11,1.32,114.1,11.72,ROLLED_BACK,True
R089,H049,v3.40,100,64.8,64.52,7.78,585.83,26.64,1.56,243.51,11.28,FAILED,True
R089,H050,v3.40,25,81.33,67.13,10.69,504.52,21.4,1.26,138.78,7.97,SUCCESS,True
R090,H001,v3.41,10,58.86,55.23,1.67,268.07,53.39,1.53,138.05,2.87,SUCCESS,False
R090,H002,v3.41,5,41.81,62.77,1.17,253.96,67.17,1.35,124.44,2.61,SUCCESS,False
R090,H003,v3.41,50,40.91,66.77,1.47,118.1,83.65,1.09,180.45,1.64,IN_PROGRESS,False
R090,H004,v3.41,50,47.73,62.26,2.96,181.28,72.99,1.26,104.82,2.17,SUCCESS,False
R090,H005,v3.41,10,48.21,62.31,0.93,105.94,76.72,0.72,249.87,0.88,SUCCESS,False
R090,H006,v3.41,10,31.91,55.06,1.81,121.62,89.19,0.53,126.56,2.51,SUCCESS,False
R090,H007,v3.41,25,38.96,50.6,1.35,101.55,63.67,1.67,221.29,1.56,SUCCESS,False
R090,H008,v3.41,5,54.08,69.67,1.54,247.64,71.15,1.31,192.71,2.84,SUCCESS,False
R090,H009,v3.41,25,54.39,51.68,1.96,276.87,79.06,1.03,231.11,1.37,SUCCESS,False
R090,H010,v3.41,25,60.21,58.69,2.53,283.95,59.14,1.5,144.53,0.87,SUCCESS,False
R090,H011,v3.41,5,46.28,53.22,0.87,140.67,57.79,1.39,212.26,1.83,SUCCESS,False
R090,H012,v3.41,100,100.0,53.92,2.61,100.8,76.7,1.71,163.62,0.86,SUCCESS,False
R090,H013,v3.41,5,42.59,61.02,2.24,279.96,88.78,0.74,187.43,2.05,SUCCESS,False
R090,H014,v3.41,25,37.88,69.21,2.49,130.61,68.3,1.53,243.26,2.53,SUCCESS,False
R090,H015,v3.41,25,44.61,53.76,0.77,252.35,99.41,0.76,140.28,2.47,SUCCESS,False
R090,H016,v3.41,10,40.87,57.65,1.15,237.84,92.4,0.69,247.95,2.51,SUCCESS,False
R090,H017,v3.41,50,38.56,42.53,0.69,217.68,95.66,0.76,210.98,0.73,SUCCESS,False
R090,H018,v3.41,25,52.53,48.89,1.42,154.61,87.71,1.95,144.79,2.98,SUCCESS,False
R090,H019,v3.41,5,46.2,55.27,2.25,114.27,85.07,1.23,174.59,2.3,IN_PROGRESS,False
R090,H020,v3.41,5,59.78,50.08,0.73,280.78,89.39,0.61,221.55,0.63,SUCCESS,False
R090,H021,v3.41,50,38.91,50.82,2.56,121.42,80.06,1.65,146.96,2.76,SUCCESS,False
R090,H022,v3.41,10,40.15,54.27,2.13,133.85,85.02,1.02,125.96,2.66,SUCCESS,False
R090,H023,v3.41,50,40.2,49.58,1.54,101.73,63.42,0.57,249.86,2.71,SUCCESS,False
R090,H024,v3.41,5,54.74,56.85,0.71,123.34,52.32,1.58,117.65,1.89,SUCCESS,False
R090,H025,v3.41,5,27.76,55.46,1.15,226.93,88.23,1.21,178.18,2.86,SUCCESS,False
R090,H026,v3.41,5,30.87,54.34,0.71,253.72,61.6,1.57,143.4,2.57,SUCCESS,False
R090,H027,v3.41,5,43.17,55.76,1.17,122.28,90.59,1.71,238.41,1.15,SUCCESS,False
R090,H028,v3.41,50,67.53,61.65,2.65,105.28,87.36,0.87,216.75,1.82,SUCCESS,False
R090,H029,v3.41,5,45.91,54.89,0.76,224.87,91.94,1.75,228.6,2.96,SUCCESS,False
R090,H030,v3.41,50,68.94,48.63,2.93,149.29,79.52,1.0,212.27,2.49,IN_PROGRESS,False
R090,H031,v3.41,5,54.91,54.43,0.67,133.8,71.2,0.87,148.13,1.01,SUCCESS,False
R090,H032,v3.41,50,32.62,56.43,2.02,156.18,90.82,1.66,199.12,1.7,SUCCESS,False
R090,H033,v3.41,10,57.07,53.11,0.95,862.56,86.83,0.95,238.49,1.3,SUCCESS,False
R090,H034,v3.41,10,48.5,52.59,1.24,242.9,62.26,0.87,164.03,0.63,SUCCESS,False
R090,H035,v3.41,5,44.55,55.24,1.27,252.83,72.8,0.89,163.28,1.99,SUCCESS,False
R090,H036,v3.41,10,60.41,59.58,1.58,267.83,75.21,1.8,170.32,2.98,SUCCESS,False
R090,H037,v3.41,25,38.2,59.56,2.22,282.6,95.17,1.83,197.42,1.94,SUCCESS,False
R090,H038,v3.41,5,56.39,55.38,0.55,147.34,94.08,0.73,128.59,2.92,SUCCESS,False
R090,H039,v3.41,5,39.9,70.41,2.77,105.06,91.65,1.48,164.13,0.98,SUCCESS,False
R090,H040,v3.41,10,50.73,64.68,2.8,165.14,93.57,1.22,107.04,0.62,SUCCESS,False
R090,H041,v3.41,10,47.73,50.56,2.94,156.07,75.52,0.54,179.01,2.53,SUCCESS,False
R090,H042,v3.41,10,58.3,60.26,2.54,107.48,99.28,0.54,150.08,0.91,SUCCESS,False
R090,H043,v3.41,10,46.5,54.98,0.79,281.42,91.65,0.67,118.76,2.69,SUCCESS,False
R090,H044,v3.41,10,53.38,55.78,1.18,224.24,54.74,0.85,247.05,2.4,SUCCESS,False
R090,H045,v3.41,25,43.89,100.0,1.34,270.38,68.47,1.16,238.17,2.62,SUCCESS,False
R090,H046,v3.41,50,38.53,57.02,2.09,266.8,66.15,1.75,147.91,0.97,SUCCESS,False
R090,H047,v3.41,10,75.14,50.68,2.12,211.74,94.38,0.86,204.36,2.03,SUCCESS,False
R090,H048,v3.41,10,65.45,55.49,0.73,160.54,87.3,0.93,194.67,0.56,IN_PROGRESS,False
R090,H049,v3.41,5,59.66,47.33,1.51,299.13,52.91,1.26,179.03,1.03,IN_PROGRESS,False
R090,H050,v3.41,10,49.2,65.03,1.8,182.21,90.08,1.46,189.41,2.97,SUCCESS,False
R091,H001,v3.42,5,42.54,59.59,1.22,244.78,60.06,1.03,164.47,0.69,SUCCESS,False
R091,H002,v3.42,10,47.13,47.5,0.63,241.94,95.38,0.65,224.08,1.76,SUCCESS,False
R091,H003,v3.42,10,,52.29,2.79,162.6,88.37,1.47,218.56,3.0,SUCCESS,False
R091,H004,v3.42,100,50.82,67.13,1.59,150.96,51.03,1.65,221.56,1.66,SUCCESS,False
R091,H005,v3.42,25,100.0,65.51,1.73,193.48,54.43,0.76,219.37,1.55,SUCCESS,False
R091,H006,v3.42,5,58.26,66.66,1.15,285.49,75.78,0.51,204.2,2.69,IN_PROGRESS,False
R091,H007,v3.42,100,52.25,45.55,1.3,115.41,83.46,1.19,170.65,1.77,SUCCESS,False
R091,H008,v3.42,10,37.8,68.82,1.63,159.25,70.07,1.53,102.0,0.82,SUCCESS,False
R091,H009,v3.42,25,61.12,41.8,1.05,237.44,91.57,1.86,212.69,0.61,SUCCESS,False
R091,H010,v3.42,50,40.55,68.05,0.84,157.76,67.9,1.78,216.15,1.37,SUCCESS,False
R091,H011,v3.42,25,38.58,53.31,2.9,234.02,55.61,0.51,122.43,1.58,SUCCESS,False
R091,H012,v3.42,10,36.61,60.08,1.0,201.84,86.07,1.54,129.3,1.03,IN_PROGRESS,False
R091,H013,v3.42,5,64.19,43.29,2.16,119.57,95.02,1.09,183.95,2.24,SUCCESS,False
R091,H014,v3.42,25,26.72,63.16,2.3,285.48,96.53,1.08,222.81,2.53,SUCCESS,False
R091,H015,v3.42,5,70.37,50.22,1.71,147.21,88.23,1.51,136.0,2.7,SUCCESS,False
R091,H016,v3.42,10,65.15,47.5,1.25,259.2,81.25,0.74,220.54,0.76,SUCCESS,False
R091,H017,v3.42,10,58.46,47.4,2.86,208.36,84.18,1.34,109.88,2.31,IN_PROGRESS,False
R091,H018,v3.42,5,48.26,64.15,,292.96,89.49,1.04,137.6,2.59,SUCCESS,False
R091,H019,v3.42,25,59.14,60.38,2.29,224.12,98.46,1.5,248.94,1.88,IN_PROGRESS,False
R091,H020,v3.42,10,31.42,57.75,1.57,291.46,99.44,1.62,160.14,1.04,SUCCESS,False
R091,H021,v3.42,50,65.43,58.83,2.46,124.88,58.44,0.53,218.18,0.55,SUCCESS,False
R091,H022,v3.42,5,58.93,65.13,2.13,211.08,94.11,1.05,241.06,1.78,SUCCESS,False
R091,H023,v3.42,5,42.91,57.65,1.01,183.8,90.83,0.52,103.6,1.17,SUCCESS,False
R091,H024,v3.42,25,43.57,38.39,0.98,131.45,95.66,0.76,142.08,2.97,SUCCESS,False
R091,H025,v3.42,5,43.37,56.02,0.91,256.34,95.37,1.28,127.59,2.61,SUCCESS,False
R091,H026,v3.42,25,60.28,56.65,1.22,221.3,81.34,1.55,140.23,2.3,SUCCESS,False
R091,H027,v3.42,5,46.76,50.44,0.9,114.53,63.91,1.71,198.38,1.08,SUCCESS,False
R091,H028,v3.42,50,45.85,48.01,1.88,262.79,90.44,1.47,242.09,2.06,SUCCESS,False
R091,H029,v3.42,10,56.62,52.18,1.51,150.42,51.51,1.15,218.75,2.2,SUCCESS,False
R091,H030,v3.42,10,47.55,53.0,2.0,134.22,97.88,1.11,123.72,0.65,SUCCESS,False
R091,H031,v3.42,5,55.53,65.08,2.04,257.75,69.62,1.95,175.35,0.66,IN_PROGRESS,False
R091,H032,v3.42,25,59.77,61.48,1.9,200.13,57.25,0.65,180.5,2.28,SUCCESS,False
R091,H033,v3.42,5,56.53,42.15,2.92,298.99,74.57,1.26,208.94,2.09,SUCCESS,False
R091,H034,v3.42,25,73.8,62.36,2.73,275.28,75.83,1.65,133.29,2.54,SUCCESS,False
R091,H035,v3.42,25,63.03,53.78,0.88,209.64,51.74,1.77,156.91,2.44,SUCCESS,False
R091,H036,v3.42,10,63.13,63.68,1.77,264.98,57.95,0.57,246.53,2.58,SUCCESS,False
R091,H037,v3.42,100,64.92,61.07,2.62,250.26,61.49,1.0,185.64,2.86,IN_PROGRESS,False
R091,H038,v3.42,10,54.4,48.92,2.02,265.41,94.74,1.75,159.78,2.4,SUCCESS,False
R091,H039,v3.42,5,61.05,55.39,2.15,259.69,58.65,0.96,209.13,0.93,SUCCESS,False
R091,H040,v3.42,50,56.53,64.34,1.59,230.33,89.09,1.05,237.77,1.98,SUCCESS,False
R091,H041,v3.42,50,51.67,59.79,1.29,116.43,92.45,1.02,158.79,1.59,SUCCESS,False
R091,H042,v3.42,5,52.32,66.91,2.1,151.64,60.39,1.41,220.7,1.88,IN_PROGRESS,False
R091,H043,v3.42,5,44.89,52.13,1.27,258.89,70.72,1.11,217.03,2.71,SUCCESS,False
R091,H044,v3.42,5,47.3,48.87,1.71,254.82,85.96,1.57,207.81,2.56,SUCCESS,False
R091,H045,v3.42,25,41.15,61.06,2.5,266.56,70.41,1.47,102.43,2.49,SUCCESS,False
R091,H046,v3.42,5,56.67,54.81,1.48,144.95,71.62,1.9,175.61,2.34,SUCCESS,False
R091,H047,v3.42,100,39.87,54.77,0.77,270.68,86.94,1.75,130.84,2.83,IN_PROGRESS,False
R091,H048,v3.42,5,62.57,53.38,2.62,127.94,59.4,1.67,233.56,1.44,SUCCESS,False
R091,H049,v3.42,50,36.4,51.53,1.82,179.81,51.16,1.12,245.79,0.81,SUCCESS,False
R091,H050,v3.42,5,39.08,49.46,1.34,281.66,82.71,1.61,230.06,1.54,SUCCESS,False
R092,H001,v3.43,5,66.07,,10.32,498.87,7.71,1.12,183.7,5.24,ROLLED_BACK,True
R092,H002,v3.43,25,65.79,70.07,5.36,710.43,10.72,1.26,102.66,5.92,ROLLED_BACK,True
R092,H003,v3.43,25,67.7,83.24,9.85,449.92,15.61,1.71,141.87,7.99,FAILED,True
R092,H004,v3.43,5,100.0,53.03,5.19,428.14,8.6,1.49,119.16,10.87,SUCCESS,True
R092,H005,v3.43,5,57.86,72.45,8.29,439.97,2.21,1.13,108.85,7.78,FAILED,True
R092,H006,v3.43,5,75.03,83.05,5.7,536.42,15.93,1.29,100.49,5.32,SUCCESS,True
R092,H007,v3.43,50,85.27,67.33,8.07,570.47,4.37,1.22,227.23,11.08,SUCCESS,True
R092,H008,v3.43,50,77.15,78.48,11.2,427.82,16.94,0.97,198.52,8.45,FAILED,True
R092,H009,v3.43,5,80.93,76.08,9.89,636.56,4.56,0.6,170.4,6.5,FAILED,True
R092,H010,v3.43,5,69.31,85.15,6.45,783.28,24.21,1.01,215.96,10.33,SUCCESS,True
R092,H011,v3.43,5,81.98,77.85,6.72,457.89,26.47,0.83,145.49,6.7,FAILED,True
R092,H012,v3.43,5,66.85,83.19,6.47,589.59,22.43,0.86,185.08,5.94,FAILED,True
R092,H013,v3.43,25,87.29,68.94,10.03,588.8,12.3,0.72,163.06,10.77,FAILED,True
R092,H014,v3.43,50,85.86,87.47,10.73,604.65,17.08,0.67,202.56,11.28,SUCCESS,True
R092,H015,v3.43,5,,67.26,7.97,734.84,4.31,1.54,136.39,10.41,SUCCESS,True
R092,H016,v3.43,50,79.35,62.75,9.4,591.9,26.02,1.37,165.65,7.61,FAILED,True
R092,H017,v3.43,5,80.79,86.03,10.68,712.33,26.76,0.52,230.33,11.02,FAILED,True
R092,H018,v3.43,25,62.66,70.21,5.95,565.96,10.31,1.0,229.17,9.38,SUCCESS,True
R092,H019,v3.43,10,87.14,65.08,11.18,636.5,5.39,1.1,202.01,7.72,ROLLED_BACK,True
R092,H020,v3.43,5,84.28,88.88,11.77,528.79,3.61,0.57,128.58,10.51,FAILED,True
R092,H021,v3.43,25,69.22,85.7,10.78,782.76,16.69,0.79,247.58,11.23,FAILED,True
R092,H022,v3.43,100,50.64,81.24,7.18,622.64,7.55,1.65,103.83,7.24,ROLLED_BACK,True
R092,H023,v3.43,10,100.0,75.12,32.96,577.8,15.13,1.16,198.59,6.31,SUCCESS,True
R092,H024,v3.43,50,100.0,77.71,10.88,617.34,22.2,1.13,154.41,11.43,SUCCESS,True
R092,H025,v3.43,5,65.45,67.46,10.67,596.55,26.92,1.29,103.73,11.6,ROLLED_BACK,True
R092,H026,v3.43,25,87.01,100.0,10.93,604.76,1.03,1.16,240.09,11.3,SUCCESS,True
R092,H027,v3.43,10,88.75,66.06,9.74,577.98,12.85,0.52,145.26,10.1,SUCCESS,True
R092,H028,v3.43,50,53.21,80.82,6.83,737.3,19.96,1.63,200.55,10.02,SUCCESS,True
R092,H029,v3.43,50,97.3,66.76,8.83,474.43,21.52,0.82,158.84,5.21,SUCCESS,True
R092,H030,v3.43,50,81.07,70.96,11.9,639.66,21.07,1.69,223.91,5.33,SUCCESS,True
R092,H031,v3.43,25,79.01,92.2,7.25,523.6,19.92,1.31,190.37,9.87,SUCCESS,True
R092,H032,v3.43,10,62.53,77.63,9.27,517.97,16.15,1.94,189.47,8.16,SUCCESS,True
R092,H033,v3.43,5,62.2,91.74,10.12,562.37,27.12,0.74,222.53,7.68,SUCCESS,True
R092,H034,v3.43,25,72.69,73.28,11.65,402.01,6.8,1.02,137.87,5.06,SUCCESS,True
R092,H035,v3.43,10,62.79,71.76,10.56,400.97,19.05,0.93,222.55,6.44,SUCCESS,True
R092,H036,v3.43,10,92.89,83.13,7.66,742.63,18.42,1.96,201.33,11.6,FAILED,True
R092,H037,v3.43,5,76.27,81.45,7.02,747.74,9.57,1.23,167.11,5.35,FAILED,True
R092,H038,v3.43,100,79.67,75.96,8.44,713.14,11.87,0.58,165.03,5.68,SUCCESS,True
R092,H039,v3.43,100,88.94,61.16,9.71,671.67,12.01,1.6,179.95,9.1,FAILED,True
R092,H040,v3.43,10,76.87,100.0,11.19,748.83,14.44,1.84,188.58,6.37,SUCCESS,True
R092,H041,v3.43,10,64.71,75.62,10.39,413.11,13.0,1.43,157.07,9.44,SUCCESS,True
R092,H042,v3.43,10,89.25,78.42,8.93,466.04,0.9,1.05,121.37,9.63,FAILED,True
R092,H043,v3.43,50,87.92,67.8,8.39,539.34,24.32,0.63,134.25,6.11,SUCCESS,True
R092,H044,v3.43,5,82.94,48.38,10.09,756.93,2.48,0.76,174.07,5.83,SUCCESS,True
R092,H045,v3.43,25,60.88,58.09,10.65,506.8,0.4,1.33,212.27,7.67,FAILED,True
R092,H046,v3.43,25,70.84,81.59,10.74,533.28,20.57,1.77,174.09,10.68,SUCCESS,True
R092,H047,v3.43,5,80.37,77.41,11.23,711.27,5.02,1.58,227.29,11.29,FAILED,True
R092,H048,v3.43,100,75.24,70.87,7.89,649.22,23.06,0.51,165.19,10.37,FAILED,True
R092,H049,v3.43,50,66.48,63.92,11.69,738.77,16.34,1.48,202.15,6.15,SUCCESS,True
R092,H050,v3.43,25,79.55,82.0,5.12,576.18,25.27,1.95,231.3,8.58,ROLLED_BACK,True
R093,H001,v3.44,25,51.59,54.79,0.77,137.58,93.42,0.91,236.61,1.78,SUCCESS,False
R093,H002,v3.44,50,40.97,49.39,1.55,166.94,87.38,0.92,170.78,2.47,SUCCESS,False
R093,H003,v3.44,100,58.39,71.64,2.07,215.19,84.77,1.38,161.85,0.84,SUCCESS,False
R093,H004,v3.44,5,59.65,56.66,1.05,182.4,54.46,1.81,122.31,1.44,SUCCESS,False
R093,H005,v3.44,10,45.15,56.31,2.57,172.32,62.7,0.64,233.87,1.06,SUCCESS,False
R093,H006,v3.44,25,55.99,54.07,1.1,148.11,82.35,1.97,172.51,2.76,SUCCESS,False
R093,H007,v3.44,5,64.4,64.36,0.67,235.54,51.76,1.07,129.65,2.15,SUCCESS,False
R093,H008,v3.44,100,59.96,68.01,2.97,146.26,73.06,0.99,110.08,1.49,SUCCESS,False
R093,H009,v3.44,5,42.11,53.78,2.8,224.76,52.11,1.11,123.25,2.91,SUCCESS,False
R093,H010,v3.44,10,34.08,67.56,1.77,213.93,96.2,1.57,124.77,0.65,SUCCESS,False
R093,H011,v3.44,5,61.57,51.32,0.95,135.26,84.36,1.25,163.95,1.8,SUCCESS,False
R093,H012,v3.44,50,61.71,52.05,2.29,265.65,74.32,1.2,225.11,2.53,SUCCESS,False
R093,H013,v3.44,5,53.59,47.8,2.72,272.19,54.4,1.79,159.58,1.89,SUCCESS,False
R093,H014,v3.44,100,49.22,51.1,2.65,150.28,56.35,0.63,155.96,0.76,SUCCESS,False
R093,H015,v3.44,5,53.5,62.53,2.85,298.22,63.68,1.55,249.85,1.93,IN_PROGRESS,False
R093,H016,v3.44,100,,45.96,1.79,215.95,70.63,1.05,148.31,1.56,SUCCESS,False
R093,H017,v3.44,5,48.72,60.65,0.75,286.72,58.77,1.26,146.76,2.84,SUCCESS,False
R093,H018,v3.44,5,34.64,64.28,1.99,257.77,99.92,1.7,104.25,2.57,SUCCESS,False
R093,H019,v3.44,10,47.7,55.76,1.58,133.41,89.57,1.77,155.03,2.85,SUCCESS,False
R093,H020,v3.44,25,51.29,48.98,2.02,166.87,66.19,0.79,220.65,0.91,SUCCESS,False
R093,H021,v3.44,5,33.23,49.52,0.79,134.44,84.33,0.54,101.23,1.37,SUCCESS,False
R093,H022,v3.44,100,39.14,49.14,1.23,245.55,67.61,0.61,129.83,0.74,SUCCESS,False
R093,H023,v3.44,10,48.98,54.84,2.33,132.82,67.43,1.85,166.72,2.25,SUCCESS,False
R093,H024,v3.44,50,43.94,50.99,1.12,294.41,88.67,1.45,206.66,0.66,SUCCESS,False
R093,H025,v3.44,25,46.04,54.77,0.95,133.76,56.66,0.57,150.19,1.7,IN_PROGRESS,False
R093,H026,v3.44,5,67.14,49.78,1.36,280.49,78.36,1.92,144.93,1.97,SUCCESS,False
R093,H027,v3.44,25,40.69,63.09,1.22,200.94,90.48,0.58,227.55,0.52,IN_PROGRESS,False
R093,H028,v3.44,50,53.34,49.85,2.48,113.38,68.73,0.92,173.76,2.71,IN_PROGRESS,False
R093,H029,v3.44,50,42.97,44.95,1.9,272.81,84.83,0.93,155.09,1.87,SUCCESS,False
R093,H030,v3.44,50,61.07,55.11,2.15,246.0,64.38,2.0,228.96,2.09,SUCCESS,False
R093,H031,v3.44,10,53.71,55.41,1.77,206.99,54.98,1.31,155.36,1.21,SUCCESS,False
R093,H032,v3.44,10,45.42,60.25,1.58,212.99,97.96,1.56,139.4,0.53,SUCCESS,False
